obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2011-01-11 00:0",0.204004191719071,0.904942673878149,0.545390012629307,0.08405906432266,0.321916123206221
"2011-01-12 00:0",0.204401128259896,0.817858494728294,0.570195301952134,0.108147160346898,0.35988286010247
"2011-01-13 00:0",0.196180466827709,0.821509661402257,0.598404607184881,0.112776555997843,0.350955313901533
"2011-01-14 00:0",0.197996419578178,0.805860628514038,0.603401097434751,0.123907477841637,0.352149112046638
"2011-01-18 00:0",0.213886632370977,0.826820878957241,0.555721131121798,0.113787636254262,0.413365873836702
"2011-01-19 00:0",0.198480823938885,0.85921229530777,0.529704513490536,0.0926346074603198,0.43742606797892
"2011-01-20 00:0",0.19945808856001,0.908804462357818,0.525065771932072,0.0826785091370101,0.542377861060695
"2011-01-21 00:0",0.230153499630529,0.886700706741387,0.512689648576087,0.0850707729337528,0.542745623470092
"2011-01-24 00:0",0.201805014530444,0.829032132909177,0.442840414196955,0.0859660763333422,0.633615281891223
"2011-01-25 00:0",0.160818013773613,0.849012420401135,0.579790387748812,0.112093919461348,0.611380383087867
"2011-01-26 00:0",0.167127835260496,0.857904656859178,0.581139666552991,0.104553033734432,0.61263508588363
"2011-01-27 00:0",0.163350568093894,0.804435398295932,0.61594146468617,0.103329144286516,0.664416411902315
"2011-01-28 00:0",0.149387305477379,0.800552665215427,0.59901658403773,0.0897433530860761,0.669494224931573
"2011-01-31 00:0",0.0968654734782157,0.687266025530278,0.574431602366446,0.0679456612199312,0.654953852545125
"2011-02-01 00:0",0.0646604363115538,0.561599078798416,0.487111282279009,0.0625701850582328,0.767711328135152
"2011-02-02 00:0",0.0253729957388909,0.714797490814782,0.766938912485421,0.114414017234249,0.714304273768771
"2011-02-03 00:0",0.0276916176658634,0.756240620180988,0.763349089747067,0.113169723748453,0.729582347539469
"2011-02-04 00:0",0.0255471989506183,0.731437184748966,0.725573911122305,0.113978114570298,0.692268217575783
"2011-02-07 00:0",0.0116922136426843,0.749155087277734,0.773046539492588,0.188822598608191,0.676388570311774
"2011-02-08 00:0",0.0138800617693222,0.7142104520567,0.767591148893912,0.192703261671992,0.648421214706356
"2011-02-09 00:0",0.0127432991791731,0.654654280736226,0.864903413130109,0.184122040868155,0.666084349638683
"2011-02-10 00:0",0.0165115329791629,0.663987538920011,0.925343056293535,0.206848255787902,0.726011488559247
"2011-02-11 00:0",0.0180388612252972,0.623988860741686,0.92683228721257,0.204406754701009,0.776728944221872
"2011-02-14 00:0",0.0178430129040061,0.645448020755984,0.916518168097334,0.200908655359772,0.817125203103068
"2011-02-15 00:0",0.0177939709905366,0.644934634861679,0.914889992567025,0.197389053155146,0.815902363214114
"2011-02-16 00:0",0.0172577557530054,0.640764643168567,0.913560211640782,0.203728592758134,0.822873619921543
"2011-02-17 00:0",0.0180645893907366,0.655969078191601,0.924517102725681,0.207446819121271,0.846847442812187
"2011-02-18 00:0",0.0178954068178264,0.644682893320735,0.920532722201761,0.207141163770511,0.844747257090666
"2011-02-22 00:0",0.0164746402906731,0.643794333376199,0.96848939198339,0.23168439195534,0.816127799796066
"2011-02-23 00:0",0.0124370447431079,0.667341117360613,0.959171278287473,0.234037146331329,0.803536152073109
"2011-02-24 00:0",0.013179094036757,0.668359140984677,0.952144708159648,0.234028480158013,0.785702494378743
"2011-02-25 00:0",0.0137663675183761,0.575976271459068,0.97162509392908,0.208579851944241,0.776869192243438
"2011-02-28 00:0",0.0143623786671326,0.613050216605119,0.898449261831052,0.192915980232998,0.768716354470922
"2011-03-01 00:0",0.0146102762275186,0.618575891201235,0.890106244316005,0.191541251778035,0.764477271508507
"2011-03-02 00:0",0.0147476274010772,0.631246321651686,0.874577717361892,0.198505742822545,0.79862392920363
"2011-03-03 00:0",0.0148842300704823,0.633974032886544,0.885262060206608,0.187985739845934,0.824204384203188
"2011-03-04 00:0",0.0140235940751731,0.638413738311704,0.880918266880605,0.184449600042159,0.850310205938506
"2011-03-07 00:0",0.0149473027532539,0.632140048233925,0.880339372686847,0.184366787412317,0.851857476134602
"2011-03-08 00:0",0.0135630466680147,0.574083644532978,0.813239499156201,0.181785249775951,0.859535983306814
"2011-03-09 00:0",0.0144555833166665,0.561922764775183,0.82649236765624,0.195075909768804,0.856091922463719
"2011-03-10 00:0",0.0159619418180306,0.520648629469554,0.823032437571218,0.188989034384123,0.849695726291603
"2011-03-11 00:0",0.0174105864489664,0.538354425737748,0.839359082220293,0.194325589174043,0.841780585351428
"2011-03-14 00:0",0.0219265625912954,0.526984347360734,0.845972302422759,0.191047935969664,0.848777201682895
"2011-03-15 00:0",0.0273503101668669,0.590490505201833,0.851399575193535,0.217322386681957,0.904683808686046
"2011-03-16 00:0",0.0183545820049482,0.648218324408705,0.740798184166194,0.208863117247442,0.851219796174515
"2011-03-17 00:0",0.0144876087559374,0.638215039653428,0.794892235154843,0.24185409356447,0.902875314817509
"2011-03-18 00:0",0.0226289390358896,0.720533917011759,0.746065322596591,0.210123811560782,0.940741217217772
"2011-03-21 00:0",0.0199829874305535,0.95034226600604,0.425473679351856,0.275521632435417,0.8757162915281
"2011-03-22 00:0",0.0194837750962757,0.897383901300327,0.451903792741633,0.276400813451521,0.895201431225537
"2011-03-23 00:0",0.0205854325270531,0.909454617368586,0.421057251462145,0.276859496385531,0.904579914967437
"2011-03-24 00:0",0.0222962872590701,0.893230078982752,0.397228895433966,0.328757700477284,0.856377784856765
"2011-03-25 00:0",0.0354202196750069,0.96850122694569,0.0298444064539672,0.0964018469036716,0.588424178492512
"2011-03-28 00:0",0.0373922909130262,0.942673436358604,0.0282716718724267,0.0809051913053924,0.669114147801164
"2011-03-29 00:0",0.0442743762631139,0.960652800492139,0.0288746117168431,0.0776332052645344,0.620375296828307
"2011-03-30 00:0",0.0431596829091542,0.961524677944226,0.0277817358003215,0.0778036340364708,0.622785666728374
"2011-03-31 00:0",0.040565458000901,0.941658026933145,0.0343215274190886,0.078611752629052,0.625407816146162
"2011-04-01 00:0",0.0398598145167897,0.95053440652697,0.0290708966728307,0.0840295991459407,0.626807789193993
"2011-04-04 00:0",0.0488171502405449,0.92506918436093,0.0318731280638877,0.0894364520671184,0.525803838594037
"2011-04-05 00:0",0.0467312826346389,0.961117249083944,0.034289172327804,0.0931718265778365,0.496363536149284
"2011-04-06 00:0",0.038257411490508,0.94068698225908,0.0255359741181953,0.0958869585061267,0.439960480719214
"2011-04-07 00:0",0.0522801160933201,0.920595378471185,0.0265206437843446,0.0820357830857668,0.42862799412666
"2011-04-08 00:0",0.0527177857692159,0.807727212645531,0.0259180486655283,0.0809215682294626,0.361326859857534
"2011-04-11 00:0",0.0525513248600866,0.815264418075331,0.0353673651701484,0.0760203970505459,0.36771575782279
"2011-04-12 00:0",0.0431272972123903,0.801114049673715,0.0352242171061413,0.0829141226766835,0.362642202909459
"2011-04-13 00:0",0.0353862887356552,0.800119169613822,0.0367551288012169,0.0805775041644313,0.297927186072637
"2011-04-14 00:0",0.043957069240563,0.79501348095218,0.0432634574551578,0.0835198044430405,0.308230834800037
"2011-04-15 00:0",0.03947792378863,0.842483074728628,0.0400912976593569,0.0948203446844536,0.303266855364488
"2011-04-18 00:0",0.0403528679545898,0.896124465807736,0.0397372743171682,0.115218132367558,0.331013401164761
"2011-04-19 00:0",0.0330660241438785,0.971019026300707,0.0362475969887982,0.139164912901224,0.342310861477286
"2011-04-20 00:0",0.0206391890818759,0.890029696837699,0.0436636503888272,0.175264956880902,0.355924547357857
"2011-04-21 00:0",0.017702229426962,0.702763233594233,0.0507505727914971,0.229717457676155,0.285112806351515
"2011-04-25 00:0",0.0175678173578655,0.669268493923802,0.0865317352006975,0.232014053226176,0.255830152199434
"2011-04-26 00:0",0.0253896067401299,0.655137317318786,0.12089574380432,0.16837763196173,0.289872563336146
"2011-04-27 00:0",0.0314204329244938,0.419902134182996,0.117344853282175,0.156299035969468,0.182643780587712
"2011-04-28 00:0",0.0290581373858135,0.34187313901257,0.0321940278226655,0.142512287663997,0.321744916242319
"2011-04-29 00:0",0.0270790106901377,0.375819938922814,0.0247109194865627,0.203563296859541,0.302325314228306
"2011-05-02 00:0",0.0220776995926256,0.381702879001907,0.0264455398248269,0.221368578743867,0.35268349428261
"2011-05-03 00:0",0.00846016223614748,0.290833222155756,0.0207839727791876,0.28613053900541,0.224504859801127
"2011-05-04 00:0",0.00583269135582129,0.23028453874935,0.0286548842314958,0.262936015180315,0.218012207090625
"2011-05-05 00:0",0.00605512741922413,0.22813220844871,0.0304114757538003,0.262585402659565,0.223952685521406
"2011-05-06 00:0",0.00528003705108958,0.248171695293001,0.031792510730483,0.262570609731468,0.236402979141094
"2011-05-09 00:0",0.00463253336948891,0.271693088855283,0.0230383678791556,0.156133960402132,0.41193075378589
"2011-05-10 00:0",0.00409215133945258,0.349275542023909,0.0332854709329886,0.175810970502464,0.231240704334594
"2011-05-11 00:0",0.00438522572224022,0.345861028375739,0.035206139177141,0.176817379877099,0.226092984636639
"2011-05-12 00:0",0.00513768805254825,0.355155030998549,0.0288545523156644,0.190585718905636,0.22041498691843
"2011-05-13 00:0",0.00486324638773392,0.372436111600908,0.0251291416454085,0.162357391230423,0.214082694268945
"2011-05-16 00:0",0.00479993796848547,0.369549524414184,0.0260620250655529,0.157823655507276,0.210365113874243
"2011-05-17 00:0",0.00421415839517342,0.390994136130132,0.0215601596842117,0.148536063420582,0.217003520979763
"2011-05-18 00:0",0.0042955709842464,0.40706531915457,0.0231841029924734,0.150056718650359,0.210537867742698
"2011-05-19 00:0",0.00480710919786773,0.374108045110379,0.0217767716002362,0.133391181952274,0.266219335770405
"2011-05-20 00:0",0.00737125016510024,0.275491498340128,0.0246891367493405,0.170936865918388,0.308245928965264
"2011-05-23 00:0",0.00569240084520023,0.216276421563566,0.0404582666751229,0.120691181395257,0.314443327443495
"2011-05-24 00:0",0.00575948957281759,0.286625741615279,0.0440032378241699,0.167421043517601,0.339138660492833
"2011-05-25 00:0",0.00660850885451196,0.293205753172678,0.0570818325628429,0.169153724154493,0.37412585922448
"2011-05-26 00:0",0.00666299659624812,0.257222567901801,0.0625997353296658,0.111182198713826,0.366994299136606
"2011-05-27 00:0",0.00741036633395883,0.233572791412164,0.0739240408347008,0.106467150065681,0.455048760900808
"2011-05-31 00:0",0.00998833261640619,0.228768179571417,0.0755897484619444,0.10861826938099,0.462685186422423
"2011-06-01 00:0",0.00730115001919804,0.231473293999127,0.0730112722845537,0.102385967982001,0.471598933926197
"2011-06-02 00:0",0.0082308544189329,0.307812973445569,0.0611334566140971,0.103871697495994,0.492501979444492
"2011-06-03 00:0",0.00873017316050221,0.373899664383319,0.115551965676922,0.114891035357617,0.520376054700531
"2011-06-06 00:0",0.00787048439984595,0.370429261657404,0.149191817017731,0.125004947246288,0.500597400620281
"2011-06-07 00:0",0.00778690758424106,0.36711551799301,0.14909988624026,0.134197026822875,0.511236701735653
"2011-06-08 00:0",0.0107800219216948,0.32667740845799,0.20376094799091,0.13263650801443,0.320942375239064
"2011-06-09 00:0",0.0105920209249205,0.315680261045014,0.202028492991828,0.136781743298957,0.316133005251491
"2011-06-10 00:0",0.0170168931002859,0.327922961728308,0.199499596908555,0.141668663760297,0.305784738693448
"2011-06-13 00:0",0.0158931435321671,0.510746669837918,0.138576766356123,0.116290702428776,0.285953990473907
"2011-06-14 00:0",0.0198212303145409,0.489001242719966,0.174277154644386,0.125672393949272,0.291330024835227
"2011-06-15 00:0",0.0122933613589268,0.460582909495118,0.244818749313768,0.0818463044005728,0.379630997859734
"2011-06-16 00:0",0.0141600291109938,0.547610930393589,0.311758546920796,0.0705405609928684,0.459264509079669
"2011-06-17 00:0",0.0198968561084699,0.579670267281034,0.210215010944968,0.0904999300973371,0.499779447698928
"2011-06-20 00:0",0.0200682759898781,0.591139896059694,0.205485502574183,0.0856138880191766,0.500193991376623
"2011-06-21 00:0",0.0259919078368934,0.711709443658272,0.155018540083097,0.0771828424166945,0.597177236223862
"2011-06-22 00:0",0.0394565115201501,0.753340973653912,0.130133879009903,0.0653121821909809,0.617607736050819
"2011-06-23 00:0",0.0424452027999814,0.751701406361332,0.131388718943835,0.066411694937245,0.583184626152528
"2011-06-24 00:0",0.0389286541964335,0.717527966269963,0.186601134042651,0.0764712200848479,0.534300453549136
"2011-06-27 00:0",0.0384738044585691,0.705941548496002,0.136774850638026,0.0658497877127177,0.528255711075881
"2011-06-28 00:0",0.0444419589251486,0.715585382772274,0.132330837211712,0.0850654860854794,0.492665212812231
"2011-06-29 00:0",0.0498570424940418,0.682549217438722,0.136807100643525,0.0817132323516648,0.517469739436809
"2011-06-30 00:0",0.0516661878090189,0.646384077331424,0.126493965069137,0.0828022363708818,0.514168656307077
"2011-07-01 00:0",0.0520245962665008,0.62925387492921,0.137882598198718,0.0896403406558334,0.49494796617902
"2011-07-05 00:0",0.0848184107531609,0.545847710619694,0.150552781024155,0.140170419417998,0.475304875806508
"2011-07-06 00:0",0.0822157771697611,0.5915205504533,0.131923036340011,0.150065853012233,0.492682290217183
"2011-07-07 00:0",0.0720405766620583,0.605241854519919,0.164736474335695,0.149986643596952,0.508290659242461
"2011-07-08 00:0",0.0690836978147108,0.57389870593364,0.151630527874919,0.176345364646399,0.557494725117442
"2011-07-11 00:0",0.064025215968207,0.589308493634997,0.113744157954649,0.195856988334048,0.691805995630721
"2011-07-12 00:0",0.0539044243370764,0.600364234141291,0.120050933702658,0.231404063991744,0.723846242683374
"2011-07-13 00:0",0.0626263461219025,0.547866046213819,0.111608146454561,0.232583138542291,0.665731341424702
"2011-07-14 00:0",0.0684516193671364,0.590581436847892,0.125524435247363,0.229741595586465,0.657265986141151
"2011-07-15 00:0",0.0851445742268045,0.538631247540998,0.176611471643181,0.192965017385057,0.649522314032695
"2011-07-18 00:0",0.047829424035764,0.468403438650953,0.149803801124694,0.149388234698103,0.572168676650178
"2011-07-19 00:0",0.0417025280692079,0.444066485503429,0.161093991461066,0.144391797876758,0.58625985030668
"2011-07-20 00:0",0.0535925193309239,0.401339352551955,0.132394938913087,0.137174290334554,0.568773406061462
"2011-07-21 00:0",0.0509539889547515,0.400857000857687,0.152498276258426,0.158630779091665,0.545864830705352
"2011-07-22 00:0",0.0562484717119429,0.422517390904687,0.140266275293146,0.135742904910004,0.704291465021871
"2011-07-25 00:0",0.0579811300676224,0.428104883438909,0.140980794126079,0.13786548196779,0.718843154983725
"2011-07-26 00:0",0.0476354183836813,0.384264182077096,0.164593371510094,0.120313400884434,0.627464879773738
"2011-07-27 00:0",0.0639564263546334,0.39907211237321,0.144718586146953,0.1088361054065,0.615097131067915
"2011-07-28 00:0",0.0562358101925499,0.415076800684631,0.12910815000281,0.115085235903219,0.554539896759408
"2011-07-29 00:0",0.0547012229372688,0.41221038318829,0.170369869565467,0.120467683523761,0.499456293892588
"2011-08-01 00:0",0.0498588639869648,0.411788192086066,0.155044130757263,0.172893843481822,0.413515516403867
"2011-08-02 00:0",0.0309564548620405,0.356762333871463,0.170445749632715,0.167609387522581,0.389219479901594
"2011-08-03 00:0",0.0297689588679378,0.300653937161431,0.165075211899371,0.171877858448188,0.375563122403784
"2011-08-04 00:0",0.0764179813052485,0.378061627327669,0.227269767451539,0.35458581521017,0.347074504791273
"2011-08-05 00:0",0.0639158839589744,0.435573455425728,0.218194523017864,0.526495968094458,0.313938481316157
"2011-08-08 00:0",0.0773888842729646,0.413101316979269,0.159716853450917,0.514792804054216,0.235367648251128
"2011-08-09 00:0",0.0755228239182286,0.428869193388094,0.140223374644204,0.444782791214982,0.236628426305244
"2011-08-10 00:0",0.19581422653412,0.319195158485543,0.0937534475633696,0.580006617992107,0.31868118744376
"2011-08-11 00:0",0.105064521272365,0.546640855731088,0.120830071091805,0.545556801504305,0.323951380610556
"2011-08-12 00:0",0.161154947999503,0.594435973922745,0.183413020959188,0.39754114870445,0.29418990123242
"2011-08-15 00:0",0.13504093297398,0.525851667881098,0.231295071183214,0.286832362593498,0.289134837167129
