obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2007-10-30 00:0",0.284081990147158,0.218773832400979,0.256029703167255,0.779709342964434,0.6409902269484
"2007-10-31 00:0",0.324315046908018,0.252297088691226,0.282184155293338,0.797118182092052,0.620332283154869
"2007-11-01 00:0",0.399403449144396,0.268349556772023,0.306262821399504,0.747284745813886,0.552217553991946
"2007-11-02 00:0",0.413855620549742,0.286586094189213,0.335399191061061,0.730509678037278,0.524821525155779
"2007-11-05 00:0",0.464193198214521,0.237901205620424,0.236272862221589,0.946983904997117,0.569570283896335
"2007-11-06 00:0",0.447757433994888,0.224532239023457,0.238192846099016,0.914100390742279,0.542222206796462
"2007-11-07 00:0",0.556246716101284,0.263821396446224,0.300737911534738,0.947751522751756,0.643369129559626
"2007-11-08 00:0",0.607855690143063,0.26525625654751,0.279047820213578,0.935234020436057,0.661943136587189
"2007-11-09 00:0",0.613989376327747,0.264172704860897,0.291319506685988,0.907155475469947,0.647497523286965
"2007-11-12 00:0",0.558804162927964,0.282238617696025,0.285339292757951,0.861830908179566,0.550451305105863
"2007-11-13 00:0",0.581109049519474,0.23659701408605,0.230450518421467,0.879008455156693,0.534639673025441
"2007-11-14 00:0",0.588197622838378,0.2349016032188,0.221686963237766,0.912918018730359,0.538833762585513
"2007-11-15 00:0",0.658366704769791,0.233089958075473,0.222127077177005,0.863141298392818,0.485164005265447
"2007-11-16 00:0",0.724517145109956,0.188276070925108,0.225314094301134,0.873013546521697,0.517858059809399
"2007-11-19 00:0",0.575959106105978,0.238575584357846,0.208579928493347,0.886753289616216,0.444969911366043
"2007-11-20 00:0",0.516704879341797,0.285885880078239,0.188076912160178,0.90430718269608,0.419594857634036
"2007-11-21 00:0",0.453292611096037,0.248242571278111,0.196998605079823,0.935482398581918,0.416118968336048
"2007-11-23 00:0",0.443824150646644,0.295607636493917,0.21477088580496,0.981732016229759,0.387299139166914
"2007-11-26 00:0",0.435962995454904,0.281476453406759,0.260482898365743,0.897616428513274,0.413144686723699
"2007-11-27 00:0",0.440507498502748,0.274142691467069,0.269906389164002,0.855120559964886,0.360400650627025
"2007-11-28 00:0",0.421567451014916,0.258787439546586,0.267388298341311,0.873798996807308,0.343692388201761
"2007-11-29 00:0",0.459855569340601,0.241287936292746,0.261921492909982,0.883547387892275,0.359674619155573
"2007-11-30 00:0",0.472740131640962,0.223645267442589,0.250043861684673,0.913189080694779,0.364310534531666
"2007-12-03 00:0",0.476874370024065,0.225416311108923,0.247228309798319,0.925845895869305,0.374426742205449
"2007-12-04 00:0",0.531647436711512,0.281064006539606,0.252758276190741,0.891230376927854,0.40046690936538
"2007-12-05 00:0",0.534864694809218,0.2758531250219,0.244851126407542,0.892021228796841,0.396896352862293
"2007-12-06 00:0",0.454230799554353,0.209219389849985,0.287422782747368,0.720616093509831,0.420639747298396
"2007-12-07 00:0",0.490519760875363,0.228895416179744,0.320514044891911,0.755209512021803,0.506127533363931
"2007-12-10 00:0",0.492408390933922,0.223940748690184,0.34553689083696,0.730190565379909,0.506687162965715
"2007-12-11 00:0",0.509208957431238,0.272320829022831,0.388363489834566,0.715719848861958,0.472191663501689
"2007-12-12 00:0",0.477063304738583,0.261897955960818,0.383695209404853,0.758398484607762,0.396043053332769
"2007-12-13 00:0",0.48728129490039,0.272195124907321,0.370954228716311,0.840610740610216,0.438529436305464
"2007-12-14 00:0",0.466589964651483,0.235895141877516,0.363899955090671,0.872814881302996,0.472173459136087
"2007-12-17 00:0",0.482646280616546,0.225533030206056,0.340404319987084,0.886303199850481,0.477064887434946
"2007-12-18 00:0",0.460508433701244,0.218309644935291,0.339586787049013,0.892972995926411,0.473413253452172
"2007-12-19 00:0",0.392590392487854,0.268822027727444,0.401830557547011,0.847441682746342,0.361478897179418
"2007-12-20 00:0",0.380794446825042,0.291247671098955,0.402326376893889,0.883907765383727,0.364483287454541
"2007-12-21 00:0",0.407806568936014,0.312818645190645,0.368129621482533,0.86487875593963,0.342149907599255
"2007-12-24 00:0",0.381890188001363,0.390890547099304,0.441859869113092,0.904167837238839,0.366868499286085
"2007-12-26 00:0",0.45664673509172,0.432255071467515,0.467286887354062,0.872276832050649,0.403019629777196
"2007-12-27 00:0",0.451231959774755,0.708158208005005,0.667137639076404,0.812235815306523,0.327138315572511
"2007-12-28 00:0",0.474386274817622,0.716957931216739,0.632208467018286,0.849808989029244,0.330489077798896
"2007-12-31 00:0",0.400384825841644,0.695078646313844,0.643608710399318,0.999253747756766,0.405030751244379
"2008-01-02 00:0",0.280721986864704,0.483736072378514,0.482275306319885,0.931607897950177,0.441441232744192
"2008-01-03 00:0",0.357442948629646,0.641464065861043,0.560383843212114,0.877385087142077,0.393926677966221
"2008-01-04 00:0",0.46500389415219,0.441328425680467,0.335165021243037,0.900979909896927,0.697097032082645
"2008-01-07 00:0",0.499612021718515,0.489248203569257,0.314710051387108,0.785444978042887,0.769091381130687
"2008-01-08 00:0",0.449020469092131,0.515846160836911,0.39384238629042,0.726916582123509,0.947583356625264
"2008-01-09 00:0",0.444559357175763,0.513779433566143,0.395041556073449,0.714547587787933,0.954022527395778
"2008-01-10 00:0",0.528862889527202,0.575542725577853,0.349969171461165,0.761725351599395,0.797552671757158
"2008-01-11 00:0",0.508804602821363,0.539380553028899,0.385222663331876,0.819454512429437,0.827035864346156
"2008-01-14 00:0",0.507326057191761,0.475344385056058,0.376284291980057,0.771912474879811,0.894535210050119
"2008-01-15 00:0",0.686982108225373,0.508722420612346,0.33136065191385,0.780338982473704,0.94438038028042
"2008-01-16 00:0",0.738172965116098,0.687547991485199,0.362703722096438,0.714620926281146,0.931658149416172
"2008-01-17 00:0",0.591544414143819,0.589658342497808,0.275412954791891,0.661026646327543,0.839725458004362
"2008-01-18 00:0",0.588033457696276,0.575333664013574,0.273939515714907,0.635568114321095,0.846161393030846
"2008-01-22 00:0",0.517750053965853,0.55282611443564,0.21205027707707,0.525312778070975,0.998121050164011
"2008-01-23 00:0",0.306778155380679,0.420608083142999,0.216874409162881,0.442641038397461,0.907424973273261
"2008-01-24 00:0",0.317495675547584,0.368102840590551,0.180591524777942,0.440512209310287,0.796293240586046
"2008-01-25 00:0",0.266196005521568,0.283778778951555,0.091235612135532,0.40169849019884,0.840698212947534
"2008-01-28 00:0",0.275170448100834,0.297178650818769,0.0939345070674648,0.435038270886978,0.858882359911258
"2008-01-29 00:0",0.233152941678401,0.336382675981172,0.108060239117915,0.48469015188342,0.945113180922558
"2008-01-30 00:0",0.181992932678951,0.294537950271209,0.111763400996508,0.44272204867308,0.968246228168693
"2008-01-31 00:0",0.182065603572772,0.260337110591532,0.101667147681845,0.443026912899658,0.989376085978261
"2008-02-01 00:0",0.17193705180209,0.24975894391998,0.124711786784994,0.490429670231102,0.994083248724602
"2008-02-04 00:0",0.255888895923896,0.235964680059047,0.0951528255865507,0.610534934396572,0.902204609092194
"2008-02-05 00:0",0.302827314801375,0.294548426764971,0.0966298449484394,0.626678237483645,0.825218031125786
"2008-02-06 00:0",0.337666462754402,0.295210911451978,0.088971814467021,0.62510195513561,0.833799262119855
"2008-02-07 00:0",0.369939366709528,0.312989646594483,0.101473929451375,0.677808274320072,0.832895271521137
"2008-02-08 00:0",0.368791043797117,0.301774212134518,0.094748556889249,0.650704267957278,0.845176686323168
"2008-02-11 00:0",0.387007033746324,0.305699286695415,0.101923455117616,0.663203760701486,0.834143416620802
"2008-02-12 00:0",0.411543402840906,0.302278644114775,0.101650187852355,0.661867375004475,0.863862212951545
"2008-02-13 00:0",0.384925140642604,0.284249482100826,0.0976890147407651,0.660695557057919,0.870406860714326
"2008-02-14 00:0",0.348504306510241,0.277804138820755,0.0990930889087821,0.673083700696084,0.874562498653668
"2008-02-15 00:0",0.331370568172321,0.274551538185181,0.0768535467299285,0.604198429309641,0.85901171961241
"2008-02-19 00:0",0.326961952883046,0.274891558930721,0.0788072778006232,0.637723970610549,0.817428805730319
"2008-02-20 00:0",0.281731126190123,0.26547907433734,0.0809525858549516,0.598540046908161,0.768462117034096
"2008-02-21 00:0",0.352343138431084,0.349827514766698,0.0996929817885708,0.643876565227201,0.853173571321536
"2008-02-22 00:0",0.282941628353676,0.352676150085651,0.122427663979653,0.665652973768931,0.828304595510262
"2008-02-25 00:0",0.214688296452895,0.388468683462142,0.129916557438861,0.60722952716682,0.821240958582681
"2008-02-26 00:0",0.190531538167148,0.278846977484749,0.135399870932679,0.625355394253419,0.901671053788782
"2008-02-27 00:0",0.165220880534072,0.281908633722756,0.162617135169837,0.610543003552379,0.923717651880989
"2008-02-28 00:0",0.176620772708534,0.228113403519443,0.19680290826933,0.687868372255778,0.995313913190924
"2008-02-29 00:0",0.203922224313249,0.292390823635521,0.184150625681909,0.91755953329136,0.854336045416467
"2008-03-03 00:0",0.197701735310452,0.317202035371579,0.219822075990768,0.984778271258173,0.800477794484244
"2008-03-04 00:0",0.196393667999073,0.312107703069462,0.2240915624873,0.959962509470874,0.749654965929462
"2008-03-05 00:0",0.189145746909225,0.343086037534838,0.249512694020739,0.99669503276821,0.789747125242555
"2008-03-06 00:0",0.162552647659175,0.389390417859618,0.173548662917875,0.993700171541608,0.744413661104664
"2008-03-07 00:0",0.136031434101606,0.345808699015484,0.187170366355821,0.881462568371736,0.757952398392425
"2008-03-10 00:0",0.143054945163152,0.36661722819738,0.19093536257221,0.868855850357905,0.710600040474502
"2008-03-11 00:0",0.135860491046204,0.345739992093384,0.179886227161224,0.845032488069079,0.695013142671635
"2008-03-12 00:0",0.165230310198853,0.431609560260378,0.186752671311848,0.88328448123703,0.65055478323504
"2008-03-13 00:0",0.132974052255556,0.336258237282789,0.139863835174914,0.955859404997054,0.649364330450811
"2008-03-14 00:0",0.159431587957591,0.515101911948692,0.136489196508271,0.91191732780023,0.739847158374652
"2008-03-17 00:0",0.171909120251611,0.49322649583558,0.11729871162087,0.994154976032897,0.640121764533424
"2008-03-18 00:0",0.148185247061855,0.432648000174586,0.118135457073683,0.952133399556411,0.685968039612728
"2008-03-19 00:0",0.112263504119,0.479340359165271,0.154755696871496,0.859742640988823,0.847704503025848
"2008-03-20 00:0",0.0849172231535048,0.514258125941706,0.124267099477087,0.710145048405518,0.765674200110886
"2008-03-24 00:0",0.0951531974154061,0.453469125086472,0.118962275977526,0.712902309418894,0.800008873451599
"2008-03-25 00:0",0.0978932211609083,0.459725575119808,0.123175495525642,0.715646174065891,0.801947306641278
"2008-03-26 00:0",0.12617634393403,0.540140955612044,0.13878662200416,0.708910984532995,0.844712122930086
"2008-03-27 00:0",0.106720419421936,0.463639535514933,0.14351286644714,0.686201523924172,0.796803152708
"2008-03-28 00:0",0.106553031051874,0.36179003850624,0.0927869945998112,0.622284026071162,0.873308686687323
"2008-03-31 00:0",0.0567408127680546,0.367198510885627,0.0931344087317406,0.584467536306309,0.923760537427716
"2008-04-01 00:0",0.0430407441204168,0.517962613991686,0.0961159973428237,0.623952640090799,0.781138247487394
"2008-04-02 00:0",0.0375763185460376,0.509460699371064,0.0951138694128497,0.596860910062157,0.815034388671354
"2008-04-03 00:0",0.033592214845917,0.491516793187967,0.0888609744693223,0.595958541335809,0.814846492872034
"2008-04-04 00:0",0.0471657718674031,0.637170632630588,0.0834351177003416,0.574163420763379,0.64069879209376
"2008-04-07 00:0",0.0596782980957595,0.508060997183362,0.0515165870462327,0.584054219555309,0.572859874905069
"2008-04-08 00:0",0.0638052894425751,0.452195362539317,0.0622877186506851,0.681424061084177,0.585928448804628
"2008-04-09 00:0",0.0566416972874636,0.487952481692925,0.0502349414349127,0.823702538388086,0.450571037902064
"2008-04-10 00:0",0.0770717070956205,0.544687167547221,0.0527042181504843,0.754169896881386,0.392871108063228
"2008-04-11 00:0",0.0798228023442141,0.491418087724203,0.0466078567655841,0.75488126595055,0.359469329000578
"2008-04-14 00:0",0.0871544912556248,0.481695592047145,0.0512983337664707,0.770237630652095,0.350779820886087
"2008-04-15 00:0",0.0659018833099529,0.490631379741494,0.0530092739166409,0.749527489312172,0.370578811725004
"2008-04-16 00:0",0.0733427675403139,0.482878073750399,0.0545118460083197,0.752587475454485,0.362009888033514
"2008-04-17 00:0",0.0704127866316471,0.560527285541254,0.0838592521266804,0.79778422773311,0.324380463689988
"2008-04-18 00:0",0.138340447222219,0.654661702630485,0.0511531547571623,0.521073966378435,0.369819279944485
"2008-04-21 00:0",0.125189345150091,0.602880519047967,0.0444077375481602,0.529336236476153,0.314174211683205
"2008-04-22 00:0",0.113908454456481,0.530039427867133,0.0101140558227744,0.433017972872602,0.330464088784212
"2008-04-23 00:0",0.126055256397368,0.517614622110209,0.00972034676293069,0.284179618980749,0.401362070038621
"2008-04-24 00:0",0.113546003664276,0.489375400021054,0.0100177248341352,0.27753617756847,0.310561226363176
"2008-04-25 00:0",0.0918023406270819,0.316452627039518,0.00726710393441169,0.2368822309964,0.437395842617944
"2008-04-28 00:0",0.0722341923702858,0.373386157657581,0.00220760648930978,0.215199623154961,0.470182562617486
"2008-04-29 00:0",0.0902338759856421,0.480355380833575,0.0010640549504179,0.34956157866999,0.409364495521604
"2008-04-30 00:0",0.0824909859698478,0.482545787927243,0.00132080178011003,0.312021346148889,0.335956624497388
"2008-05-01 00:0",0.0941612267582389,0.548779184714621,0.0016184671720501,0.308718783153937,0.261728444472288
"2008-05-02 00:0",0.105977038880664,0.41239778350645,0.000975995587950567,0.293646014631118,0.303766656086666
"2008-05-05 00:0",0.101925845749478,0.364295583019006,0.000914402744784109,0.286691101198418,0.296907357670571
"2008-05-06 00:0",0.0894125621400276,0.315247582682471,0.000511665706239949,0.252118815869949,0.340324863083639
"2008-05-07 00:0",0.0912174620278468,0.28841077304287,0.000399027805370516,0.207100089412678,0.346485248565886
"2008-05-08 00:0",0.101450832035956,0.292143538112762,0.00048226902457629,0.233668622019467,0.298600097032044
"2008-05-09 00:0",0.108113136353023,0.275278518058015,0.000519002171127689,0.227884331741504,0.318215061757496
"2008-05-12 00:0",0.105954246432662,0.27140324773507,0.000524656058624471,0.223933515830798,0.317762012463596
"2008-05-13 00:0",0.0917232142459286,0.246585181629031,0.000454308544038376,0.223642462862893,0.333615452229097
"2008-05-14 00:0",0.0898670654295834,0.247294056971687,0.000514934274753892,0.222837982050244,0.334465123412578
"2008-05-15 00:0",0.0866290641677205,0.250164010576735,0.000646654605876623,0.236450510071067,0.312495341887035
"2008-05-16 00:0",0.0919018002060324,0.270421323154455,0.000705268024495195,0.228912254670588,0.306448888189093
"2008-05-19 00:0",0.0936666206178689,0.279359087091189,0.000637777116318736,0.223156340287218,0.306562434452314
"2008-05-20 00:0",0.100678655082955,0.252195897061886,0.000782206014085657,0.227441786713432,0.312533450069954
"2008-05-21 00:0",0.126254302762578,0.315676348890013,0.00124762495647231,0.19188433381493,0.269364271571369
"2008-05-22 00:0",0.117795800594238,0.28979872607484,0.00100440894589622,0.191138555744326,0.266807648346811
"2008-05-23 00:0",0.12627459993558,0.297356215817888,0.000769879757853369,0.196280113439518,0.310548861356136
"2008-05-27 00:0",0.13240864122861,0.303921101278219,0.00095558531170682,0.190280684363516,0.286603794160036
"2008-05-28 00:0",0.138799710230706,0.298921984738754,0.000981642154071609,0.18786023228879,0.29153527162623
"2008-05-29 00:0",0.0985717418321058,0.342554520232533,0.000839875752670192,0.176928878675688,0.333130727639137
"2008-05-30 00:0",0.0905081576017656,0.277013084966698,0.000984522017117969,0.165387920348913,0.346576362043997
"2008-06-02 00:0",0.0987136655224871,0.317291706810366,0.00240363938737964,0.162375308574801,0.335817978716336
"2008-06-03 00:0",0.0766916582617915,0.269687921081303,0.0014860756883953,0.0827230951348951,0.321723118853489
"2008-06-04 00:0",0.0631090473305539,0.32684937662186,0.00306671354790824,0.0910027910980151,0.146231471606114
"2008-06-05 00:0",0.0557694353203494,0.345460492106851,0.00311949149934979,0.0766436167013085,0.143213422592135
